CpG,Gene,Discovery_group,EWAS_abs_estimate,haEWAS_abs_estimate
cg10516886,RP11-284N8.3,Common,0.150265286759783,0.203399135988118
cg10539274,CXCL1,Common,0.873129305191875,2.59118248173043
cg10539274,IL8,Common,0.455099890816403,0.960573883104625
cg10571104,KCNN4,Common,0.128061847711549,0.453011700637869
cg10571104,XRCC1,Common,0.0863500840398042,0.314288697794078
cg10666916,ITPR3,Common,0.224187193134673,0.312747436128924
cg10673833,RP4-647J21.1,Common,0.0485588679376238,0.0587291179534349
cg10687107,ADHFE1,Common,0.188736319823413,0.311761659681858
cg10687107,MYBL1,Common,0.0827376817015823,0.148834640348536
cg10717869,PM20D1,Common,0.0877327035518866,0.332477262966956
cg10717869,SLC26A9,Common,0.153991618464476,0.629587289299714
cg10732094,PPP1R13L,Common,0.152995232106059,0.205241776912819
cg10762038,ALDOC,Common,0.125578212821019,0.158210701099975
cg10762038,RPS7P1,Common,0.0890361370921508,0.0975258864847331
cg10791696,CSGALNACT2,Common,0.20861447749205,0.243059022579453
cg10791696,ZNF239,Common,0.210899682045843,0.24332700938653
cg10792302,HOXC10,Common,0.0139240768125929,0.188226327856564
cg10792302,HOXC12,Common,0.0007630484038215,0.0118725320350965
cg10794257,HOXA-AS2,Common,0.0041380365224282,0.0076992044932688
cg10812236,PLEK,Common,0.196471480670975,0.285244398757431
cg10930101,SNORA76,Common,0.360039688593006,0.614637911006571
cg10953410,USP28,Common,0.0683945968264005,0.0831495590489051
cg10999992,LGALS1,Common,0.111381351087585,0.187903684377369
cg10999992,POLR2F,Common,0.0918131787885986,0.140386801558015
cg10999992,RN7SL385P,Common,0.0895929706786663,0.149443130199825
cg11009736,C1QL2,Common,0.406488201815295,0.701390301840179
cg11015251,HOXA4,Common,0.011085918527034,0.0543734679429415
cg11015251,SKAP2,Common,0.039075793940805,0.201124207478797
cg11041817,HOXB5,Common,0.0124403777690643,0.0734122981271052
cg11113589,POFUT2,Common,0.14552312980694,0.150927172313882
cg11155924,SHANK2,Common,0.16163386575256,0.173780694306828
cg11155924,Y_RNA,Common,0.0516979667891169,0.0556399761365305
cg11180921,LRRC55,Common,0.138339394547674,0.193448234737343
cg11184109,PRKCD,Common,0.199837613430046,0.883997687381114
cg11184109,SERBP1P3,Common,1.09390223737697,5.13262901170304
cg11205312,RFX5,Common,0.11025795623122,0.24572397315754
cg11205312,RP11-316M1.12,Common,0.0434680623151377,0.0958114844042105
cg11205312,SCNM1,Common,0.0591756907184391,0.131761215027865
cg11205312,SETDB1,Common,0.0615662321162778,0.139614915055554
cg11205312,TMOD4,Common,0.0565927814961211,0.12590979347554
cg11231434,SLC6A3,Common,0.0137190602723338,0.0152396516835256
cg11235594,LIMS3,Common,0.0358313998492793,0.0915152127426333
cg11241278,CDK3,Common,0.17353531052468,0.138362827414048
cg11264392,WIZ,Common,0.122610942573222,0.736235594522151
cg11297046,CD37,Common,0.392877937952883,0.449642818036957
cg11297046,GYS1,Common,0.161226804831522,0.18471806995625
cg11297046,NUCB1,Common,0.0908075282478261,0.103647729818983
cg11324650,HES1,Common,0.211025911316836,0.422584921027949
cg11357670,ATP4B,Common,0.0618755800712511,0.221938277747589
cg11357670,GRTP1-AS1,Common,0.139689691254767,0.4156747254331
cg11357670,LAMP1,Common,0.131014909395911,0.3747838076751
cg11360416,TTC40,Common,0.137161488581133,0.290662273558727
cg11385938,ZNF316,Common,0.205798891134411,0.389619290143011
cg11405200,RP3-380E11.2,Common,0.0837089091300042,0.388898227195746
cg11410682,DACT3,Common,0.0999130678530091,0.347294588095034
cg11410682,PPP5C,Common,0.0663895422623044,0.231205403387462
cg11435826,NRIP2,Common,0.516827044871549,1.41097617259266
cg11435826,RP4-816N1.6,Common,0.348685211796078,1.08407201836723
cg11435826,TULP3,Common,0.490790764517588,1.40149362810032
cg11442326,NDUFS6,Common,0.0799134616983512,0.0870808537871517
cg11511175,AVIL,Common,0.301117737583324,1.18863410780489
cg11532431,EVX1,Common,0.0213224971089548,0.0967587054047569
cg11532431,SKAP2,Common,0.0466898983246981,0.214939027762619
cg11546621,C9orf169,Common,0.300093842822849,0.97291682160144
cg11546621,LCN8,Common,0.204502812107288,0.648639270546856
cg11546621,RP11-229P13.25,Common,0.127957119485583,0.392087853518121
cg11589536,CCRL2,Common,0.101935810074489,9316140408.52621
cg11589536,LTF,Common,0.256536481185847,82256275737.765
cg11600161,TBC1D10C,Common,0.246186859406634,0.366684834229786
cg11601000,SREBF2,Common,0.0786645746999822,0.209903441691714
cg11614451,ARL14,Common,0.0066489519944731,0.0139207333400224
cg11623339,ECSCR,Common,0.26369951667449,0.418806632490346
cg11623339,PROB1,Common,0.0953407462902288,0.156875693754366
cg11629889,CTD-3193K9.3,Common,0.0448096141288422,0.0644026105436039
cg11645532,GLTSCR1,Common,0.0800589527196858,0.113796266910045
cg11647493,RP3-400B16.1,Common,0.0266657950150634,0.0490211079020583
cg11652496,PSTPIP1,Common,0.32960555975382,0.354458331288599
cg11652496,RCN2,Common,0.175209459941331,0.182491822562351
cg11652496,SCAPER,Common,0.127264720622893,0.13141530193019
cg11680605,STOML1,Common,0.087736595168879,0.129202868891064
cg11724366,AZU1,Common,0.195785045337347,54115093026.3265
cg11724366,KISS1R,Common,0.267701846248964,101504692378.391
cg11744817,RP3-497J21.1,Common,0.0349989624919416,0.0381210979186771
cg11772801,FRMD6,Common,0.195687391681894,0.217909923603799
cg11772801,TRIM9,Common,0.203832976501244,0.226503366975504
cg11779113,KCNQ2,Common,0.183799446441391,0.218159787333634
cg11779113,RP4-697K14.3,Common,0.001503911007426,0.0018655919800463
cg11779113,TNFRSF6B,Common,0.536925259940711,0.642001394676483
cg11833768,HSPE1P2,Common,0.0003480527705255,0.0004535950684248
cg11839415,RNA5SP46,Common,0.0001722811486305,0.0008691695985909
cg11839415,WDR65,Common,0.0224392257480973,0.0923872802894167
cg11859982,PRRT4,Common,0.0887131671797898,0.195840829555119
cg11859982,SND1,Common,0.090023584660015,0.202302885867592
cg11860434,POLR2J2,Common,0.103633319372555,0.142050342332314
cg11860434,RP11-163E9.2,Common,0.202662540678755,0.267798342054006
cg11866719,LRRC9,Common,0.0511133846809013,0.144724679998727
cg11881599,CLLU1,Common,0.0034452424387088,0.0038786984291852
cg11881599,RP11-693J15.5,Common,0.0188768337974558,0.021957828747717
cg11881599,RP11-796E2.4,Common,0.0709371374008633,0.0814257437039739
cg11894631,DNAJC27-AS1,Common,0.0578437970835389,0.0840874268136868
cg11914795,C10orf107,Common,0.134094914496219,0.312559130180261
cg11923441,CDC42P3,Common,0.000784327138052,0.0039731408186671
cg11923441,GLI4,Common,0.186871303809198,0.913862056233627
cg11923441,ZNF696,Common,0.160196449597834,0.672441274293084
cg11972564,RP11-58K22.5,Common,0.0007076889331778,0.0011003639439218
cg11972564,TSPAN18,Common,0.170917501947449,0.28188565960108
cg12015737,HOXA-AS2,Common,0.0043375103332452,0.0273074321063035
cg12015737,HOXA10,Common,0.0128726614803272,0.0797183208853785
cg12015737,HOXA7,Common,0.0128508957788376,0.113846698744254
cg12042264,RP11-465L10.10,Common,0.0482528688492729,0.0684621645092121
cg12042264,SNX21,Common,0.095293816092573,0.135362727295964
cg12047941,ANO9,Common,0.0362840545025974,0.0544100337810128
cg12047941,IFITM2,Common,0.374639203202168,0.672353060500708
cg12047941,RP11-304M2.3,Common,0.0010212300903643,0.0026308125498946
cg12047941,SIGIRR,Common,0.158761082103777,0.304454126603849
cg12057127,HOXB7,Common,0.0140068371961306,0.0830641224604725
cg12061649,AC079325.6,Common,0.0520813653711345,5974783850.18079
cg12082793,TMCO4,Common,0.0814602405099602,0.0910008012996024
cg12097989,CAMTA1-IT1,Common,0.072744364754155,0.0776448586892878
cg12097989,RP4-549F15.1,Common,0.0315004197097742,0.0339506786043039
cg12112234,EXOSC7,Common,0.166852370997824,2.15683799922815
cg12112234,ZDHHC3,Common,0.242658886257368,2.84452745459072
cg12113316,PROSC,Common,0.126750073129689,0.366431566171459
cg12116027,RN7SL312P,Common,0.321425720784184,1.40562152909491
cg12116027,RP11-58A17.3,Common,0.110896167882174,0.414425390970815
cg12116027,TSFM,Common,0.150677818916656,0.6357065299876
cg12119693,UTS2R,Common,0.175997654477152,0.244348497360244
cg12146864,R3HDM2,Common,0.131601863036537,0.223824798885163
cg12165551,STK33,Common,0.133292150816126,0.138248760145319
cg12177677,ACVR1C,Common,0.0840617987702831,0.119820592236231
cg12177677,CYTIP,Common,0.0633297662641457,0.0889967686053311
cg12229555,NARF-IT1,Common,0.0701897026004824,0.0793375626845059
cg12229555,RP13-516M14.1,Common,0.0885573589706772,0.0955600341993571
cg12234455,DHDH,Common,0.162864846633411,0.257064291465299
cg12234455,PPP1R15A,Common,0.133607552537045,0.213770512339111
cg12253175,B4GALNT1,Common,0.0776097906716086,0.26417038698379
cg12253175,XRCC6BP1,Common,0.0921507772197763,0.320134090051053
cg12294118,FZD7,Common,0.106669521206546,0.115753195144767
cg12305431,HOTAIRM1,Common,0.0762398418118002,0.588327926380841
cg12305431,HOXA-AS2,Common,0.005070679946846,0.0401410481870547
cg12305431,HOXA6,Common,0.0001686711858043,0.0015833658377472
cg12414070,RP11-103B5.2,Common,0.0064571619882026,0.0133296198610537
cg12417549,SULT1B1,Common,0.0421642995541748,0.0631984763249509
cg12436568,LGR6,Common,0.145056936104041,0.228071424297081
cg12461930,ARF1,Common,0.0687725185843397,0.0648403569943998
cg12504247,RPL29P2,Common,0.0801152352844276,0.0974313907751441
cg12526474,JHDM1D-AS1,Common,0.119127324285215,0.287121815092416
cg12537437,XRRA1,Common,0.515030808830291,0.999391889528329
cg12538674,HOXA11-AS,Common,0.0329929386505694,0.161680851678309
cg12554483,ADAM8,Common,0.0969792925325097,0.17836122931769
cg12554483,CALY,Common,0.207746205163896,0.376536226285109
cg12554483,VENTX,Common,0.176988357073411,0.325236266243274
cg12555086,FAS,Common,0.267873417592033,0.343669040989519
cg12617080,HAPLN2,Common,0.340183334880598,0.413368209532411
cg12617080,MEF2D,Common,0.0916603882455211,0.103373223937824
cg12617080,PRCC,Common,0.0954644658978407,0.110713351838494
cg12617080,RP11-284F21.7,Common,0.0846817937960114,0.103342921608657
cg12626589,AGER,Common,0.135404196884201,0.393478927785914
cg12626589,CFB,Common,0.157260272172231,0.455495367173969
cg12626589,GPSM3,Common,0.0700555760956117,0.21273413956572
cg12626589,TNXB,Common,0.115003456990662,0.334468232699964
cg12634245,RP11-360O19.5,Common,0.000846452494669,0.0008834038114995
cg12634245,TMEM14C,Common,0.0860559476376589,0.0858994074094547
cg12634306,Y_RNA,Common,0.277393704362971,0.534840440286518
cg12655375,FANCE,Common,0.0493185917545692,0.0856625375094378
cg12656272,ABI3BP,Common,0.129182056591808,0.147357359257357
cg12656272,LNP1,Common,0.114057266935926,0.130428457081143
cg12695465,SYCP2L,Common,0.0754037645439079,0.147639494953939
cg12695465,TMEM14B,Common,0.0680374974594214,0.135853383416518
cg12706938,AC005329.7,Common,0.0767688002255461,0.0893060128356072
cg12706938,APC2,Common,0.0905303993482848,0.100704671052144
cg12706938,ATP8B3,Common,0.0657596156605987,0.0742278607993695
cg12706938,CTB-25B13.9,Common,0.205879619117377,0.228819296612921
cg12706938,GAMT,Common,0.0812982874590385,0.0924772175701344
cg12706938,MUM1,Common,0.0842911051387099,0.095063512819113
cg12706938,REEP6,Common,0.0894257636384008,0.10426022641512
cg12748890,RP1-159A19.4,Common,0.0782043421990566,0.22498966028098
cg12767109,MLXIPL,Common,0.159345091728337,0.182534298176658
cg12776287,RP11-107K17.2,Common,0.0286573650626469,0.094983502681456
cg12787553,CTSZ,Common,0.105774067835075,0.146757708271939
cg12800012,NEURL1,Common,0.135536371167155,0.191478162376382
cg12805374,MAP3K14,Common,0.189613576292986,0.306395148784712
cg12894126,RAPGEF1,Common,0.120275862903444,0.332109173362486
cg12910797,SKAP1,Common,0.086494934135656,0.838872005818673
cg12920361,RP5-1051J4.6,Common,0.0004686048487396,0.0004936144228901
cg12920361,TMEM176A,Common,0.123747115982627,0.13410880819772
cg12920361,TMEM176B,Common,0.139246796886809,0.150317079286524
cg12926693,STK38,Common,0.175673304285563,0.212889960972432
cg12929983,ANKRD63,Common,0.0387452107018713,0.0908706138352275
cg12929983,BMF,Common,0.0922954247111744,0.216508728921844
cg12929983,GPR176,Common,0.10057884383128,0.24056701488074
cg12929983,LINC00984,Common,0.212946514706071,0.504787867156823
cg12929983,PAK6,Common,0.121669667326729,0.283424119012564
cg12929983,SRP14,Common,0.127095280170122,0.300138767128767
cg12939901,CELA3A,Common,0.002116110671234,0.0086122106966358
cg12939901,RAP1GAP,Common,0.124639819204892,0.360195729431206
cg12959048,P2RY6,Common,0.208470812968407,0.307725026976178
cg12987403,RN7SL724P,Common,0.13437412771533,6584616402.71456
cg13008174,NEIL2,Common,0.290529978321957,25050652652.3424
cg13027206,CCDC88C,Common,0.0903768708821782,0.134798633825196
cg13043815,MRAP,Common,0.120048800525887,0.164271087807074
cg13060970,AC130709.1,Common,0.0597218992240966,0.116290580758462
cg13060970,PLEK,Common,0.16224225525057,0.292464931393042
cg13067714,RAD51B,Common,0.0960919297439739,0.128481561106159
cg13067714,RN7SL224P,Common,0.000340548074947,0.0004311287539917
cg13091627,INTS3,Common,0.132253755871573,0.198300081979836
cg13091627,RP11-216N14.5,Common,0.0158988176011112,0.0251091121657003
cg13091627,S100A12,Common,0.625073484149809,0.963415870841792
cg13091627,S100A4,Common,0.397110729586356,0.616497518984519
cg13091627,S100A8,Common,0.983869251257546,1.49474335837594
cg13091627,S100A9,Common,0.979165377791853,1.48294052987694
cg13106389,CLIC4,Common,0.297418330754274,4.31713876861574
cg13161113,SYNJ2,Common,0.168255873336258,0.42980598268537
cg13172549,HOXA9,Common,0.0180877916636214,0.0906905939658161
cg13179074,RP11-277B15.2,Common,0.0139852627341802,0.156302233551142
cg13203811,TSPAN31,Common,0.114510786218415,0.264448676983616
cg13237068,ANKRD20A10P,Common,0.0137506891885903,0.0145494295730625
cg13237068,RNF17,Common,0.013604859085908,0.0144449787306286
cg13257654,POMK,Common,0.150028372940559,0.165647205405171
cg13298466,RN7SL380P,Common,5.98805791187604e-05,0.0002596661263488
cg13305951,AC025627.7,Common,0.030593124934457,0.0783269665926086
cg13305951,MFAP4,Common,0.12570508531747,0.326006055891931
cg13314965,AC092933.4,Common,0.0265026924677249,0.0355553795277704
cg13314965,SMCO1,Common,0.0267332240216474,0.0358627700461777
cg13314965,TCTEX1D2,Common,0.100830191879776,0.135284538193219
cg13314965,ZDHHC19,Common,0.186292553690098,0.250564944056142
cg13318241,RP1-223B1.1,Common,0.0441249890510756,0.0992377554215058
cg13320146,ANXA9,Common,0.0832595427755616,0.0986564074847914
cg13320146,RP11-235D19.2,Common,0.0584971694384756,0.0680244136185431
cg13348944,IL10RA,Common,0.107074190454128,0.167273556798578
cg13348944,MPZL2,Common,0.231869658612431,0.391813449935173
cg13387826,RP11-181G12.4,Common,0.0109050703724107,0.0587870696597888
cg13404038,CRB2,Common,0.30628590226377,0.377670388655911
cg13412545,CTC-308K20.2,Common,0.0803838738033075,0.332491356349792
cg13431464,RP11-773H22.4,Common,0.000673140957108,0.0007254319261845
cg13444413,XRCC6BP1,Common,0.15461334486795,0.173158699028438
cg13477101,GPR146,Common,0.120004068969399,0.261659563133643
cg13478737,EXOSC2,Common,0.0670393843473323,0.0902559561032101
cg13478737,LAMC3,Common,0.102741012955273,0.138742720909089
cg13519191,AL132709.5,Common,0.201124031776112,35886840896.9245
cg13519191,CTD-2062F14.3,Common,0.0376277071019965,5667248789.80176
cg13521229,C19orf81,Common,0.231804391827228,1.09811334498923
cg13544075,C9orf172,Common,0.139136610681978,0.1406677670169
cg13544075,MAMDC4,Common,0.103086852421681,0.104523554481491
cg13573745,FBP1,Common,0.0984657283473677,0.117224547371691
cg13581362,LINC00638,Common,0.137570841686488,0.293095150264631
cg13583664,NUP188,Common,0.110817330030015,0.640858184640881
cg13600201,NOXA1,Common,0.359010216472584,1.96708002399701
cg13603551,GIMAP2,Common,0.11293148546344,0.169120406786313
cg13622265,TTLL11,Common,0.165771310381705,0.39901049036646
cg13626863,NPFFR1,Common,0.100481888173313,0.297573785303199
cg13638867,C11orf21,Common,0.0436175140861205,0.0492811320886171
cg13638867,KCNQ1,Common,0.0616499832778522,0.0696508693046507
cg13638867,MRPL23-AS1,Common,0.0004344077051874,0.0004983592184137
cg13661519,HOXA6,Common,0.0003766083345217,0.0025835575926751
cg13687570,AC012309.5,Common,0.272445052313125,0.79009401940432
cg13687570,CTC-454I21.4,Common,0.0002009201200024,0.0006154024883877
cg13687570,HKR1,Common,0.0524349286095061,0.141607583794214
cg13687570,ZNF793,Common,0.067889472569119,0.190455088340318
cg13702357,PMS2P3,Common,0.114482601095887,0.234182350803079
cg13796381,C9orf172,Common,0.140693216451404,0.595499081124393
cg13796381,LCN8,Common,0.0794585189660561,0.350086092939692
cg13796381,NPDC1,Common,0.0990781975885975,0.432808989019926
cg13796381,RABL6,Common,0.0637678640863181,0.302372061481833
cg13836098,BTN2A1,Common,0.0721675056187688,0.157407620588792
cg13836098,BTN3A2,Common,0.162875912382291,0.355526779392713
cg13836098,HIST1H3D,Common,0.0797872804028677,0.162820363208386
cg13851767,TRAF1,Common,0.170652732340425,1.96047929129592
cg13859433,BAK1,Common,0.115767995219942,2.04416635291449
cg13859433,UQCC2,Common,0.125583369751706,0.452358621840531
cg13879455,TSFM,Common,0.107186723416696,0.408643027887073
cg13879455,TSPAN31,Common,0.0888800704887065,0.343109347221724
cg13896650,KIF12,Common,0.139718937232211,0.140834767400759
cg13896650,ZNF618,Common,0.0891778122097404,0.0899385215202867
cg13925686,SNORA67,Common,0.162477306772453,0.187407808747367
cg13925686,YBX2,Common,0.165136913995998,0.189401489619782
cg13928306,RP11-473M20.5,Common,0.0098311411913094,0.0590973580739478
cg13928306,ZNF263,Common,0.0670576384070182,0.40807606596382
cg13933070,RP11-305L7.6,Common,0.245520096527046,0.241116221368556
cg13942103,KCNA10,Common,0.0100318117154355,0.0100649145873825
cg13942103,RP11-284N8.3,Common,0.149474203687668,0.149884732961792
cg13944805,GBA2,Common,0.0652466057913631,0.0813902782971443
cg13944805,RP11-331F9.4,Common,0.0421720048981101,0.0656990669118547
cg13944805,RPL36AP33,Common,0.111276816558972,0.156734819975713
cg13944805,SPAG8,Common,0.126930592006339,0.235446179499819
cg13946767,RP11-216N14.5,Common,0.0177329030638687,0.0349633267859908
cg13946767,RP11-216N14.9,Common,0.0196377038507345,0.0354512381770229
cg13946767,S100A13,Common,0.281864576502809,0.569715470529486
cg13985518,HOXA9,Common,0.0508904688277257,0.323076191349549
cg13997435,INTS3,Common,0.131659897236462,0.341042766317626
cg13997435,RP11-216N14.5,Common,0.0206590946185729,0.0433605150532649
cg13997435,S100A2,Common,0.250986492817548,0.552779646589033
cg14009688,AC009276.4,Common,0.0001906575110949,0.0003342312129868
cg14015656,MIR1302-8,Common,0.0001206924421731,0.0016436108727304
